institution;period;sek;doi;is_hybrid
KI;2020;6119,63;10.1177/1178646920978241;FALSE
KI;2020;32380,61;10.1172/jci.insight.135418;FALSE
KI;2020;26268,76;10.1136/thoraxjnl-2020-215884;TRUE
KI;2020;30266,18;10.1136/jmedgenet-2020-107385;TRUE
KI;2020;12883,54;10.1136/esmoopen-2020-001032;FALSE
KI;2020;15396,52;10.1136/bmjopen-2020-040334;FALSE
KI;2020;21380,7;10.1136/bmjopen-2020-037488;FALSE
KI;2020;34452,3;10.1136/bmjgh-2020-003595;FALSE
KI;2020;24810,52;10.1097/OLQ.0000000000001318;TRUE
KI;2020;27887,1;10.1097/MAT.0000000000001242;TRUE
KI;2020;29484,68;10.1097/EJA.0000000000001386;TRUE
KI;2020;10910,52;10.1097/EE9.0000000000000117;FALSE
KI;2020;12966;10.1097/CCE.0000000000000308;FALSE
KI;2020;26496,87;10.1093/rap/rkaa056;FALSE
KI;2020;17533,07;10.1093/nargab/lqaa099;FALSE
KI;2020;40013,18;10.1093/nar/gkaa817;FALSE
KI;2020;32643,84;10.1093/nar/gkaa1131;FALSE
KI;2020;12481,8;10.1093/jncics/pkaa108;FALSE
KI;2020;12353,52;10.1093/ijnp/pyaa054;FALSE
KI;2020;25999,59;10.1093/braincomms/fcaa192;FALSE
KI;2020;8621,61;10.1093/bjsopen/zraa013;FALSE
KI;2020;28576;10.1089/brain.2020.0785;TRUE
KI;2020;24597,57;10.1080/20002297.2020.1854552;FALSE
KI;2020;24Ê597,57;10.1080/02813432.2020.1841531;FALSE
KI;2020;17507,4;10.1074/jbc.ra119.012056Ê;TRUE
KI;2020;47013,72;10.1073/pnas.2012265117;TRUE
KI;2020;15623,99;10.1038/s41598-020-58767-0;FALSE
KI;2020;44025,84;10.1038/s41422-020-00445-x;TRUE
KI;2020;37209,45;10.1038/s41388-020-01501-x;TRUE
KI;2020;44299,06;10.1038/s41380-020-00950-w;TRUE
KI;2020;28832,05;10.1021/jacs.0c09574;TRUE
KI;2020;12742,33;10.1021/acs.chemrestox.0c00375;TRUE
KI;2020;25594,89;10.1016/j.ttbdis.2020.101417;TRUE
KI;2020;25851,29;10.1016/j.trsl.2020.09.003;TRUE
KI;2020;13463,18;10.1016/j.tins.2020.08.006;TRUE
KI;2020;24235,5;10.1016/j.pscychresns.2020.111180;TRUE
KI;2020;31715,37;10.1016/j.brat.2020.103752;TRUE
KI;2020;64960,63;10.1007/s12325-020-01520-w;TRUE
KI;2020;32109,5;10.1007/s00018-020-03636-2;TRUE
KI;2020;24694,62;10.1002/ehf2.13079;FALSE
KI;2020;25443,9;10.1001/jamanetworkopen.2020.33478;FALSE
KI;2020;26580,9;10.1001/jamanetworkopen.2020.28477;FALSE
KI;2020;11697,57;10.5271/sjweh.3913;TRUE
KI;2020;30801,87;10.1136/bmjgh-2020-003762;FALSE
KI;2020;21127,36;10.1093/bjsopen/zraa017;FALSE
